"LSOA11","area_supergroup","area_group","gas_centile","elec_centile","drive_centile","median_household_income","mean_household.size","RUC11","acc_town_p15min_PT_walk","Crr_EE","postcodes"
"E01005493","8 Suburban living","8c Comfortable suburbia",85,77,74,"41135",2.4,"Urban major conurbation",100,67.5573333333333,"OL126AL, OL126AZ, OL126BZ, OL126ET, OL126HF, OL126HG, OL126HQ, OL126LN, OL126LR, OL126LS, OL126LT, OL126LW, OL126LX, OL126LY, OL126LZ, OL126NA, OL126NB, OL126ND, OL126PB, OL126PD, OL126PF, OL126PG, OL126PP, OL126PU, OL126XA, OL126XX, OL126XY, OL126XZ, OL127AZ, OL127HD, OL127HE, OL127HF, OL127HG, OL127HH, OL127HJ, OL127HL, OL127HQ, OL127UJ, OL127UL, OL127UX, OL127UY, OL127UZ"
"E01025599","8 Suburban living","8b Ageing suburbanites",84,82,74,"39196.5",2.3,"Urban city and town",100,64.3209302325581,"FY3 7LU, FY3 7LX, FY3 7NA, FY3 7PP, FY6 7FR, FY6 7FT, FY6 7FW, FY6 7FX, FY6 7LN, FY6 7PZ, FY6 7QH, FY6 7QJ, FY6 7QL, FY6 7QR, FY6 7QU, FY6 7QW, FY6 7QY, FY6 7QZ, FY6 7RD, FY6 7RF, FY6 7UG, FY6 7UH, FY6 7UW, FY6 7WD, FY6 7XB, FY6 7XE, FY6 7ZB, FY6 7ZN"
"E01010105","7 Multicultural living","7b Young ethnic communities",81,77,74,"22864",2.9,"Urban major conurbation",51.3131313131313,64.1760299625468,"B70 6HH, B70 6HJ, B70 6HL, B70 6HT, B70 6HU, B70 6PH, B70 6PL, B70 6TA, B70 6TD, B70 6TE, B70 6TF, B70 6TG, B70 6TH, B70 6TJ, B70 6TL, B70 6TN, B70 6TP, B70 6TQ, B70 6TR, B70 6TS, B70 6TT, B70 6TU, B70 6TW, B70 6TX, B70 6TY, B70 6TZ, B70 6UA"
"E01030436","3 Ethnically diverse professionals","3a Achieving neighbourhoods",70,81,74,"49377",2.3,"Urban city and town",100,66.6422338568935,"GU1 1FY, GU1 1XP, GU1 1XR, GU1 1XS, GU1 1XX, GU1 1YH, GU1 1YT, GU1 1YU, GU1 1YZ, GU4 7JJ, GU4 7JL, GU4 7JN, GU4 7JP, GU4 7JS, GU4 7JT, GU4 7JU, GU4 7LL, GU4 7LN, GU4 7LP, GU4 7LR, GU4 7LS, GU4 7LT, GU4 7LU, GU4 7LW, GU4 7LX, GU4 7LY, GU4 7NB, GU4 7NJ, GU4 7NL, GU4 7YD, GU4 7YE, GU4 7YF, GU4 7YG, GU4 7YH, GU4 7YJ, GU4 7YL, GU4 7YN, GU4 7YQ, GU4 7YR, GU4 7YS, GU4 7YT, GU4 7YU, GU4 7YW, GU4 7YX, GU4 7YY, GU4 7YZ"
"E01002270","3 Ethnically diverse professionals","3b Asian traits",100,100,73,"62524.5",2.6,"Urban major conurbation",81.2596006144393,65.5692771084337,"RM112BE, RM112HH, RM112JL, RM112LW, RM112QJ, RM112QR, RM112QS, RM112QT, RM112QU, RM112QY, RM112QZ, RM112RD, RM112RE, RM112RH, RM112RJ, RM112RL, RM112RP, RM112RR, RM112RS, RM112RX, RM112RY, RM112SX, RM112TJ, RM113HR, RM113JA, RM113JB, RM113JD, RM113JE, RM113JF, RM113LN, RM113LQ, RM113LU, RM113LW, RM113LX, RM113NH, RM113UA"
"E01007928","8 Suburban living","8a Affluent communities",100,92,73,"49469",2.5,"Urban minor conurbation",100,64.5104895104895,"S11 7PS, S11 9HY, S11 9JB, S11 9JD, S11 9JG, S11 9JH, S11 9JN, S11 9LN, S11 9LP, S11 9NU, S11 9NX, S11 9PJ, S11 9PL, S11 9PN, S11 9PQ, S11 9PR, S11 9PS, S11 9PT, S11 9SA, S11 9SD, S11 9SE, S11 9SF, S11 9SG, S11 9SH, S11 9SL, S11 9SN, S11 9SP, S11 9SQ, S11 9SR, S11 9SU, S11 9UD"
"E01023814","3 Ethnically diverse professionals","3c Highly qualified professionals",97,89,73,"50075.5",2.2,"Urban city and town",100,68.1413793103448,"WD3 5AZ, WD3 5BY, WD3 5DR, WD3 5DT, WD3 5DY, WD3 5DZ, WD3 5EB, WD3 5EE, WD3 5EF, WD3 5EG, WD3 5EH, WD3 5EL, WD3 5ER, WD3 5EW, WD3 5GA, WD3 5GB, WD3 5GD, WD3 5GE, WD3 5GF, WD3 5GG, WD3 5GH, WD3 5GL, WD3 5RU, WD3 5SD, WD3 5SE, WD3 5SF, WD3 5SL, WD3 5SN, WD3 5SP, WD3 5SQ, WD3 5SR, WD3 5SW, WD3 5SY, WD3 5TA, WD3 5TB, WD3 5TD, WD3 5TH, WD3 5TJ"
"E01030349","3 Ethnically diverse professionals","3c Highly qualified professionals",96,95,73,"70888",2.3,"Urban major conurbation",100,71.157495256167,"KT124DA, KT124DB, KT124DD, KT130AD, KT130AE, KT130AF, KT130AH, KT130AJ, KT130AR, KT130AW, KT130AX, KT130AZ, KT130BF, KT130BP, KT130DU, KT130DY, KT130EA, KT130ED, KT130EE, KT130EF, KT130EG, KT130EH, KT130EJ, KT130EL, KT130EN, KT130EP, KT130EQ, KT130ER, KT130ES, KT130ET, KT130EW, KT130EY, KT130GJ, KT130GL, KT130HA, KT130HB, KT130HD, KT130HE, KT130HF, KT130HG, KT130HH, KT130HJ, KT130HL, KT130HN, KT130HQ, KT130HR, KT130HS, KT130HT, KT130HU, KT130HW, KT130HX, KT130HY, KT130HZ, KT130JA, KT130JB, KT130JD, KT130JF, KT130JG, KT130JL, KT130JN, KT130LB, KT130LD, KT130LE, KT130LL, KT130LS, KT130PE, KT130PG, KT130PH, KT130PJ, KT130PL, KT130PN, KT130PP, KT130PQ, KT130PR, KT130PS, KT130PT, KT130PU, KT130PW, KT130QP, KT130TP, KT130TR"
"E01030340","3 Ethnically diverse professionals","3a Achieving neighbourhoods",95,90,73,"55803",2.4,"Urban major conurbation",100,65.5953608247423,"KT121HN, KT125AB, KT125AE, KT130AA, KT130AB, KT130AG, KT130AQ, KT130AS, KT130AY, KT130BA, KT130BH, KT130BJ, KT130BL, KT130BN, KT130BW, KT139DH, KT139QA, KT139QB, KT139QD, KT139QE, KT139SN, KT139SP, KT139SQ, KT139SR, KT139SS, KT139ST, KT139SU, KT139SX, KT139SZ, KT139TA, KT139TD, KT139TE, KT139TF, KT139TN, KT139TR, KT139TS, KT139TW"
"E01009431","8 Suburban living","8a Affluent communities",95,83,73,"44781.5",2.6,"Urban major conurbation",100,66.521875,"B74 2TD, B74 2TX, B74 2UA, B74 2UB, B74 2XW, B75 5AA, B75 5AB, B75 5AD, B75 5AP, B75 5TL, B75 6SB, B75 6SR, B75 6SU, B75 6SY, B75 6SZ, B75 6TA, B75 6TB, B75 6TE, B75 6TF, B75 6TG, B75 6TJ, B75 6TL, B75 6TP, B75 6TQ, B75 6TR, B75 6TU, B75 6TX, B75 6UB"
"E01031000","3 Ethnically diverse professionals","3c Highly qualified professionals",92,89,73,"59255",2.3,"Urban major conurbation",79.9405646359584,66.4204204204204,"GU213HU, GU213HZ, GU217AB, GU217DE, GU217FA, GU217FD, GU217JB, GU217NP, GU217PN, GU217PS, GU217PT, GU217PW, GU217PZ, GU217QA, GU217QB, GU217QD, GU217QE, GU217QF, GU217QG, GU217QH, GU217QN, GU217QQ, GU217QT, GU217QW, GU217QY, GU217QZ, GU217RA, GU217RB, GU217RD, GU217RE, GU217RG, GU217RH, GU217RJ, GU217RN, GU217RP, GU217RQ, GU217RR, GU217RS, GU217RT, GU217RU, GU217RW, GU217RX, GU217RY, GU217RZ, GU217SA, GU217SB, GU217SD, GU217SE, GU217SF, GU217SG, GU217SJ, GU217SL, GU217SN, GU217SQ, GU217SW, GU217XN, GU220JR, GU220JZ, GU220QE, GU220QF, GU220QG"
"E01016208","3 Ethnically diverse professionals","3c Highly qualified professionals",92,84,73,"45682.5",2.2,"Urban city and town",100,68.9671052631579,"RG456LT, RG456LY, RG456LZ, RG456NA, RG456ND, RG456NE, RG456NS, RG456RD, RG456RQ, RG456SJ, RG456SL, RG457AE, RG457AF, RG457AH, RG457AN, RG457AP, RG457AQ, RG457AT, RG457AW, RG457AX, RG457AY, RG457BD, RG457BF, RG457BG, RG457BH, RG457BJ, RG457BN, RG457BP, RG457BQ, RG457BT, RG457BW, RG457EA, RG457EB, RG457EE, RG457EF, RG457EL, RG457EP, RG457EQ, RG457ER, RG457ES, RG457EW, RG457EZ, RG457FD, RG457FE, RG457FF, RG457FG, RG457FH, RG457HF, RG457HR, RG457HZ, RG457JD, RG457JE, RG457JF, RG457JG, RG457JJ, RG457JL, RG457JN, RG457JP, RG457JQ, RG457JR, RG457JT, RG457JX, RG457JY, RG457JZ, RG457LA, RG457LB, RG457LD, RG457LF, RG457LG, RG457LH, RG457LJ, RG457LL, RG457LT, RG457LX, RG457LZ, RG457NA, RG457ND, RG457NF, RG457NG, RG457PH"
"E01030731","8 Suburban living","8c Comfortable suburbia",81,73,73,"52344.5",2.4,"Urban major conurbation",100,68.6772334293948,"TW178AA, TW178AB, TW178AF, TW178AG, TW178AN, TW178AQ, TW178AT, TW178AU, TW178AW, TW178AZ, TW178BA, TW178BD, TW178BE, TW178BG, TW178BH, TW178BJ, TW178BL, TW178BN, TW178BP, TW178BQ, TW178BS, TW178BT, TW178BW, TW178DS, TW178DU, TW178DY, TW178DZ, TW178EA, TW178EB, TW178ES, TW178ET, TW178EU, TW178EW, TW178EY, TW178EZ, TW178HF, TW178HG, TW178HH, TW178HJ, TW178HL, TW178HN, TW178HP, TW178HQ, TW178HR, TW178HS, TW178HT, TW178HW, TW178JU"
"E01017776","3 Ethnically diverse professionals","3d Households in terraces and flats",77,80,73,"36531.5",2.4,"Urban city and town",100,73.9059674502712,"HP6 6FA, HP6 6FF, HP6 6FJ, HP6 6FL, HP6 6FN, HP6 6FP, HP6 6FQ, HP6 6FR, HP6 6FS, HP6 6GL, HP6 6PD, HP6 6PF, HP6 6PY, HP6 6QB, HP6 6QD, HP6 6QE, HP6 6QF, HP6 6QG, HP6 6QJ, HP6 6QP, HP6 6QQ, HP6 6QR, HP6 6QW, HP6 6YH, HP7 9LJ, HP7 9LL, HP7 9LN, HP7 9LP, HP7 9LR, HP7 9LW, HP7 9NB, HP7 9ND, HP7 9NE, HP7 9NH, HP7 9NJ, HP7 9NN, HP7 9NQ, HP7 9PD, HP7 9PE, HP7 9PF, HP7 9PG, HP7 9QJ, HP7 9QL, HP7 9QQ, HP7 9QR, HP7 9RX, HP7 9RY, HP7 9RZ, HP8 4TA, HP8 4TN, HP8 4TX, HP8 4TY, HP8 4TZ"
"E01023565","3 Ethnically diverse professionals","3b Asian traits",99,98,72,"67726",2.7,"Urban major conurbation",100,64.9088729016787,"WD6 3EG, WD6 3EH, WD6 3EJ, WD6 3EL, WD6 3EN, WD6 3EP, WD6 3EW, WD6 3EY, WD6 3FH, WD6 3FL, WD6 3FN, WD6 3FQ, WD6 3FR, WD6 3GA, WD6 3HU, WD6 3HX, WD6 3JJ, WD6 3JL, WD6 3JN, WD6 3JW, WD6 3LD, WD6 3LE, WD6 3LG, WD6 3NB, WD6 3NE, WD6 3NF, WD6 3NH, WD6 3NL, WD6 3NN, WD6 3NP, WD6 3NQ, WD6 3NR, WD6 3NS, WD6 3NY, WD6 3PD, WD6 3PE, WD6 3PH, WD6 3PJ, WD6 3PL, WD6 3PN, WD6 3PP, WD6 3PR, WD6 3PS, WD6 3PT, WD6 3PU, WD6 3PW, WD6 3QE, WD6 3QF, WD6 3QG, WD6 3QH, WD6 3QJ, WD6 3QL, WD6 3QQ, WD6 3SW"
"E01017763","3 Ethnically diverse professionals","3c Highly qualified professionals",95,88,72,"53076",2.3,"Urban city and town",100,67.9635193133047,"HP6 5AZ, HP6 5BD, HP6 5BG, HP6 5BQ, HP6 5BT, HP6 5BU, HP6 5BW, HP6 5BX, HP6 5DH, HP6 5DJ, HP6 5DL, HP6 5DN, HP6 5DR, HP6 5DT, HP6 5DU, HP6 5DW, HP6 5ED, HP6 5EJ, HP6 5EQ, HP6 5ES, HP6 5ET, HP6 5EU, HP6 5EW, HP6 5EX, HP6 5EY, HP6 5EZ, HP6 5FA, HP6 5FD, HP6 5FE, HP6 5FF, HP6 5HA, HP6 5HB, HP6 5HD, HP6 5HG, HP6 5HH, HP6 5HL, HP6 5HN, HP6 5HP, HP6 5HQ, HP6 5HS, HP6 5HW, HP6 5HX, HP6 5HY, HP6 5HZ, HP6 5JE, HP6 5JG, HP6 5JH, HP6 5JJ, HP6 5JL, HP6 5JN, HP6 5JP, HP6 5JQ, HP6 5JS, HP6 5JU, HP6 5JW, HP6 5LU, HP6 5LX, HP6 5NA, HP6 5ND, HP6 5NE, HP6 5QB, HP6 5TA, HP6 5TB, HP6 5TD, HP6 5UL, HP6 5XU, HP6 5YU, HP6 5ZZ, HP6 6BP, HP6 6BW, HP6 6EB, HP6 6ET, HP6 6TJ, HP6 6WW, HP6 9BW, HP6 9BX, HP6 9BY, HP6 9DN, HP6 9DT, HP6 9EB, HP6 9EZ, HP6 9FN, HP6 9GA, HP6 9GF, HP6 9GX, HP6 9HD, HP6 9HH, HP6 9HJ, HP6 9HL, HP6 9HS, HP6 9HW, HP6 9HZ, HP6 9JA, HP6 9JE, HP6 9JF, HP6 9JH, HP6 9JL, HP6 9JP, HP6 9JQ, HP6 9JR, HP6 9JS, HP6 9JT, HP6 9JU, HP6 9NA, HP6 9NB, HP6 9ND, HP6 9NE, HP6 9NF, HP6 9NG, HP6 9NH, HP6 9NJ, HP6 9NL, HP6 9NN, HP6 9NP, HP6 9NQ, HP6 9NR, HP6 9NS, HP6 9NT, HP6 9ZX, HP6 9ZY, HP6 9ZZ, HP7 0UB, HP7 0WD, HP7 0YT, HP8 4JE, HP8 4XH"
"E01015405","8 Suburban living","8a Affluent communities",95,85,72,"61154",2.1,"Urban city and town",60.056657223796,70.478102189781,"BH136DB, BH136DD, BH136DE, BH136DF, BH136DG, BH136DH, BH136DJ, BH136DL, BH136DP, BH136DQ, BH136DU, BH136DZ, BH136EA, BH136EH, BH136EJ, BH136EL, BH136EN, BH136EP, BH136EQ, BH136ER, BH136ET, BH136EU, BH136EW, BH136FB, BH136FD, BH136HA, BH136HE, BH136HF, BH136HL, BH136HN, BH136HW, BH136HX, BH136HY, BH136HZ, BH136JB, BH136JD, BH136JE, BH136JF, BH136JG, BH136JH, BH136JJ, BH136JL, BH136JN, BH136JP, BH136JQ, BH136JR, BH136JS, BH136JT, BH136JU, BH136JW, BH136JX, BH136LA, BH136LB, BH136LD, BH136LG, BH136LH, BH136LJ, BH136LL, BH136LN, BH136LP, BH136LQ, BH136LT, BH136LW"
"E01006139","3 Ethnically diverse professionals","3a Achieving neighbourhoods",94,87,72,"45199.5",2.4,"Urban major conurbation",100,66.5013192612137,"WA158AG, WA158AJ, WA158AL, WA158AN, WA158AP, WA158AR, WA158AS, WA158AT, WA158AU, WA158AW, WA158AY, WA158BD, WA158BE, WA158BG, WA158BH, WA158BL, WA158BN, WA158BQ, WA158DE, WA158DG, WA158DJ, WA158EE, WA158QX, WA158QY, WA158QZ, WA158RT, WA158RU, WA158RX, WA158RY, WA158RZ, WA158SA, WA158SB, WA158SD, WA158SE, WA158SF, WA158SG, WA158WB, WA158WR, WA158ZL, WA159ES, WA159EZ, WA159HA, WA159HG, WA159JF, WA159JG"
"E01030800","3 Ethnically diverse professionals","3c Highly qualified professionals",92,84,72,"39191",2.3,"Urban city and town",100,73.2003154574133,"GU152EG, GU152EH, GU152EL, GU152EP, GU152EQ, GU152ER, GU152ES, GU152ET, GU152EU, GU152EY, GU152HL, GU152HP, GU152HQ, GU152HR, GU152HT, GU152HU, GU152HY, GU152JA, GU152JH, GU152JN, GU152JR, GU152JS, GU152JT, GU152JU, GU152JW, GU152JX, GU152JY, GU152JZ, GU152LA, GU152LB, GU152LE, GU152LF, GU152LP, GU152LU, GU152LW, GU152NE, GU152NN, GU152TS, GU152XZ, GU153BP, GU153DG, GU153DQ, GU153FL, GU153FU, GU153FX, GU153JS, GU153JY, GU153NU, GU153PA, GU153PE, GU153PG, GU153PQ, GU153QU, GU153QZ, GU153RB, GU153RE, GU153RP, GU153RR, GU153RS, GU153RZ, GU153SA, GU153SD, GU153SF, GU153SG, GU153SJ, GU153SL, GU153SN, GU153SP, GU153SR, GU153SW, GU153SX, GU153SY, GU153SZ, GU153TG, GU153TQ, GU153XD, GU153XW, GU154NL, GU154NP, GU154NW"
"E01021626","8 Suburban living","8c Comfortable suburbia",90,88,72,"53910",2.6,"Urban city and town",50.5514705882353,67.5340909090909,"CM1 7FE, CM1 7HR, CM1 7HT, CM1 7HU, CM2 6AF, CM2 6AG, CM2 6AH, CM2 6AJ, CM2 6AL, CM2 6AN, CM2 6AP, CM2 6AQ, CM2 6AR, CM2 6AS, CM2 6AT, CM2 6AU, CM2 6AW, CM2 6AX, CM2 6AY, CM2 6AZ, CM2 6BA, CM2 6BG, CM2 6BJ, CM2 6BL, CM2 6BP, CM2 6BS, CM2 6BT, CM2 6BU, CM2 6BW, CM2 6BX, CM2 6BY, CM2 6BZ, CM2 6DB, CM2 6DN, CM2 6FJ, CM2 6FR, CM2 6JU"
"E01031225","8 Suburban living","8a Affluent communities",89,76,72,"50885",2.2,"Urban city and town",79.7829036635007,68.6666666666667,"CV376DE, CV377AE, CV377BW, CV377DW, CV377EG, CV377HG, CV377HN, CV377HP, CV377HQ, CV377HY, CV377HZ, CV377JA, CV377JG, CV377JH, CV377JJ, CV377JL, CV377JN, CV377JP, CV377JQ, CV377JR, CV377JS, CV377JT, CV377LN, CV377LP, CV377LR, CV377LS, CV377LT, CV377LW, CV377PY, CV377PZ, CV377QE"
"E01023594","5 Industrious communities","5c Comfortable neighbourhoods",85,82,72,"34529",2.3,"Urban city and town",70.6642066420664,64.4201680672269,"SG5 3AW, SG5 3DW, SG5 3FH, SG5 3RN, SG5 3RP, SG5 3RR, SG5 3RS, SG5 3RT, SG5 3RU, SG5 3RX, SG5 3SB, SG5 3SG, SG5 3SH, SG5 3SJ, SG5 3SL, SG5 3SN, SG5 3SP, SG5 3SQ, SG5 3SR, SG5 3SS, SG5 3ST, SG5 3SU, SG5 3SW, SG5 3SZ, SG5 3TD, SG5 3TE, SG5 3TG, SG5 3TH, SG5 3TJ, SG5 3TL, SG5 3TN, SG5 3TP, SG5 3TQ, SG5 3TR, SG5 3TS, SG5 3TT, SG5 3TU, SG5 3TW, SG5 3TZ, SG5 3UA, SG5 3UB, SG5 3UD, SG5 3UE, SG5 3UF, SG5 3UN, SG5 3UP, SG5 3UR, SG5 3UT, SG5 3UU, SG5 3UX, SG5 3UZ, SG5 3XA, SG5 3XB, SG5 3XD, SG5 3XE, SG5 3XG, SG5 3XH, SG5 3XJ, SG5 3XL, SG5 3XN, SG5 3XP, SG5 3XR, SG5 3XS, SG5 3XT, SG5 3XU, SG5 3XW, SG5 3XX, SG5 3XY, SG5 3XZ, SG5 3YA, SG5 3YB, SG5 3YD, SG5 3YE, SG5 3YF, SG5 3YG, SG5 3YH, SG5 3YJ, SG5 3YL"
"E01018085","2 Countryside living","2a Ageing rural neighbourhoods",85,79,72,"29163",2.3,"Urban city and town",79.6246648793566,64.8978102189781,"PE159FG, PE159HL, PE159PE, PE159PN, PE159PP, PE159PR, PE159PS, PE159PT, PE159PW, PE159PY, PE159PZ, PE159QA, PE159QD, PE159QE, PE159QF, PE159QG, PE159QH, PE159RR, PE159RS, PE159RT, PE159RU, PE159SA, PE159SB, PE159SD, PE159SF, PE159SG, PE159SH, PE159SJ, PE159SL, PE159SQ, PE159SR, PE159SS, PE159ST, PE159SU, PE159SX, PE159SY, PE159SZ, PE159TA, PE159TG, PE159TH, PE159TJ, PE159TQ"
"E01030964","3 Ethnically diverse professionals","3c Highly qualified professionals",98,92,71,"51890",2.4,"Urban major conurbation",80.0878477306003,67.9823788546256,"GU214AA, GU214AB, GU214AE, GU214AF, GU214AJ, GU214AL, GU214AS, GU214AT, GU214AU, GU214AW, GU214AX, GU214BL, GU214BP, GU214DE, GU214DT, GU214DU, GU214DX, GU214DY, GU214DZ, GU214ED, GU214EE, GU214EF, GU214EH, GU214EL, GU214EN, GU214EQ, GU214ER, GU214ES, GU214ET, GU214EU, GU214EW, GU214EX, GU214HE, GU214HG, GU214HH, GU214HJ, GU214HL, GU214HN, GU214HP, GU214HQ, GU215NG, GU215NQ, GU215TB, GU215TD, GU215TH, GU216AJ, GU216AL, GU216AN, GU216AP, GU216AW, GU216DF, GU216DR"
"E01008357","8 Suburban living","8a Affluent communities",97,76,71,"44779.5",2.4,"Urban major conurbation",57.3505654281099,66.6923076923077,"NE3 2DJ, NE3 2DL, NE3 2DN, NE3 2DP, NE3 2DR, NE3 2DS, NE3 2DU, NE3 2DW, NE3 2DX, NE3 2DY, NE3 2DZ, NE3 2EA, NE3 2JP, NE3 2NZ, NE3 5JA, NE3 5JB, NE3 5JE, NE3 5JF, NE3 5JQ, NE3 5JW, NE3 5LA, NE3 5LG, NE3 5LH, NE3 5LJ, NE3 5LL, NE3 5LP, NE3 5LS, NE3 5LU, NE3 5LZ"
"E01005789","8 Suburban living","8c Comfortable suburbia",95,78,71,"46739",2.4,"Urban major conurbation",100,67.3283950617284,"SK8 5AJ, SK8 5AS, SK8 5AT, SK8 5AU, SK8 5AZ, SK8 5BA, SK8 7AA, SK8 7AB, SK8 7AE, SK8 7AG, SK8 7AY, SK8 7AZ, SK8 7BG, SK8 7BH, SK8 7BL, SK8 7BN, SK8 7BP, SK8 7BR, SK8 7BS, SK8 7BU, SK8 7BW, SK8 7BX, SK8 7BZ, SK8 7DL, SK8 7DP, SK8 7DR, SK8 7DW, SK8 7DZ, SK8 7EF, SK8 7EG, SK8 7EH, SK8 7FX, SK8 7GG, SK8 7GJ, SK8 7HN, SK8 7HP, SK8 7HR, SK8 7HS, SK8 7HT, SK8 7HU, SK8 7HW, SK8 7HY, SK8 7HZ, SK8 7JA, SK8 7JG, SK8 7RP, SK8 7SP"
"E01027718","8 Suburban living","8a Affluent communities",95,76,71,"56284",2.5,"Urban city and town",76.3066202090592,65.7947368421053,"HG2 0DG, HG2 0EA, HG2 0EB, HG2 0ED, HG2 0EE, HG2 0EF, HG2 0EH, HG2 9AA, HG2 9AD, HG2 9AF, HG2 9AG, HG2 9AH, HG2 9AL, HG2 9AN, HG2 9AP, HG2 9AQ, HG2 9AR, HG2 9AS, HG2 9AW, HG2 9BF, HG2 9BJ, HG2 9DP, HG2 9DS, HG2 9DT, HG2 9DU, HG2 9DW, HG2 9DX, HG2 9DY, HG2 9EH, HG2 9ER, HG2 9ND, HG2 9NN, HG2 9NP, HG2 9NR, HG2 9NW, HG2 9PH, HG2 9QE, HG2 9QG, HG2 9QH, HG2 9QJ, HG2 9QL, HG2 9QN, HG2 9QP, HG2 9QQ"
"E01031001","3 Ethnically diverse professionals","3c Highly qualified professionals",94,77,71,"47991",2.3,"Urban major conurbation",51.0800508259212,66.6050632911392,"GU217PF, GU217PR, GU217QJ, GU217QL, GU217QP, GU217QR, GU217QS, GU217QU, GU217QX, GU217RF, GU217RL, GU220DJ, GU220DL, GU220DN, GU220DS, GU220DW, GU220EH, GU220EJ, GU220EL, GU220EN, GU220EP, GU220ER, GU220ES, GU220ET, GU220EU, GU220EW, GU220EX, GU220EY, GU220EZ, GU220HA, GU220HD, GU220HE, GU220HF, GU220HG, GU220HH, GU220HQ, GU220HW, GU220JA, GU220JB, GU220JD, GU220JE, GU220JF, GU220LS, GU220LT, GU220LX, GU227XR, GU227XS, GU227XT"
"E01030630","5 Industrious communities","5c Comfortable neighbourhoods",87,78,71,"42653",2.6,"Urban city and town",100,65.3642172523962,"RH2 8AF, RH2 8AG, RH2 8AL, RH2 8AN, RH2 8AP, RH2 8AR, RH2 8AS, RH2 8AT, RH2 8AW, RH2 8AX, RH2 8AY, RH2 8BD, RH2 8BE, RH2 8BG, RH2 8BP, RH2 8BQ, RH2 8BW, RH2 8EA, RH2 8EB, RH2 8ED, RH2 8HN, RH2 8HR, RH2 8HS, RH2 8HT, RH2 8HW, RH2 8HZ, RH2 8JP, RH2 8JR, RH2 8LA"
"E01030595","3 Ethnically diverse professionals","3a Achieving neighbourhoods",82,77,71,"51848",2.5,"Urban city and town",100,64.0911854103343,"RH1 6JY, RH1 6JZ, RH1 6LE, RH1 6LF, RH1 6LG, RH1 6LH, RH1 6LJ, RH1 6LL, RH1 6LP, RH1 6LR, RH1 6LS, RH1 6LT, RH1 6LU, RH1 6LX, RH1 6LY, RH1 6LZ, RH1 6NA, RH1 6NB, RH1 6ND, RH1 6NE, RH1 6NF, RH1 6NG, RH1 6NH, RH1 6NL, RH1 6NN, RH1 6NP, RH1 6NQ, RH1 6NW, RH1 6RG, RH1 6SE, RH2 7EQ, RH2 7NF"
"E01016468","7 Multicultural living","7a Urban cultural mix",79,81,71,"43990",2.7,"Urban city and town",100,68.1820809248555,"SL1 5JP, SL1 5JY, SL1 5NH, SL1 5NJ, SL1 5NL, SL1 5NP, SL1 5NR, SL1 5NS, SL1 5NT, SL1 5NU, SL1 5NX, SL1 5NY, SL1 5PA, SL1 5PB, SL1 5PD, SL1 5PE, SL1 5PF, SL1 5PG, SL1 5PH, SL1 5PJ, SL1 5PL, SL1 5PQ, SL1 6AB, SL1 6AE, SL1 6DA, SL1 6EZ, SL6 0XW"
"E01021511","8 Suburban living","8c Comfortable suburbia",74,77,71,"38299",2.4,"Urban city and town",100,73.7252747252747,"SS7 1BU, SS7 1DW, SS7 1FB, SS7 1FF, SS7 1FG, SS7 1FH, SS7 1FJ, SS7 1FL, SS7 1FN, SS7 1FP, SS7 1FR, SS7 1RS, SS7 1RT, SS7 1SH, SS7 1SJ, SS7 1TF, SS7 1TG, SS7 3DB, SS7 3DF, SS7 3DH, SS7 3DJ, SS7 3DL, SS7 3DN, SS7 3DP, SS7 3DR, SS7 3DS, SS7 3DT, SS7 3DU, SS7 3DW, SS7 3DZ, SS7 3QB, SS7 3QD, SS7 3QE, SS7 3QF, SS7 3QG, SS7 3QH, SS7 3QJ, SS7 3QL, SS7 3QN, SS7 3QQ, SS7 3UQ, SS7 3XH, SS7 3XL, SS7 3XN, SS7 3XP, SS7 3XR, SS7 3XS, SS7 3YU, SS7 9SA, SS7 9SB, SS7 9SD, SS7 9SE, SS7 9SF, SS7 9SG, SS7 9SH, SS7 9SJ, SS7 9SL, SS7 9SN, SS7 9SP, SS7 9SQ, SS7 9SR, SS7 9SS, SS7 9ST, SS7 9SU, SS7 9SW, SS7 9SX"
"E01029391","8 Suburban living","8b Ageing suburbanites",73,70,71,"32603",2.5,"Urban major conurbation",83.2844574780059,64.3116883116883,"WS121AF, WS121AX, WS121AY, WS121BA, WS121BB, WS121BD, WS121BE, WS121BF, WS121BG, WS121BH, WS121BJ, WS121BL, WS121BN, WS121BP, WS121BQ, WS121BS, WS121BW, WS121BY, WS121DA, WS121DB, WS121DD, WS121DE, WS121DG, WS121DH, WS121DJ, WS121DP, WS121DQ, WS121DR, WS121DU, WS121GH, WS121LN, WS121LW, WS121NN, WS121NP, WS121NR, WS121NS, WS121NT, WS121NY, WS121PB, WS122GS"
"E01027464","8 Suburban living","8a Affluent communities",99,71,70,"35410.5",2.1,"Urban city and town",100,66.4171779141104,"NE209BB, NE209DH, NE209DQ, NE209ED, NE209EE, NE209EF, NE209EG, NE209EH, NE209EJ, NE209EL, NE209EN, NE209EX, NE209EY, NE209EZ, NE209GY, NE209NH, NE209NJ, NE209NN, NE209NR, NE209NU, NE209NX, NE209NZ, NE209PA, NE209PD, NE209PF, NE209PX, NE209PZ, NE209RA, NE209RB, NE209RD, NE209RF, NE209RG, NE209RH, NE209RJ, NE209RL, NE209UH, NE209UJ, NE209UL"
